Mineral,URL,Imagenes,Texto
Augita,https://www.ugr.es/~minpet/pages/docencia/opticamineral/paginas/augita.htm,https://www.ugr.es/~minpet/pages/docencia/opticamineral/paginas/bdsil.JPG | https://www.ugr.es/~minpet/pages/docencia/opticamineral/paginas/bdnesopb.JPG | https://www.ugr.es/~minpet/pages/docencia/opticamineral/paginas/bdcuadp.JPG | https://www.ugr.es/~minpet/pages/docencia/opticamineral/paginas/bdsorop.JPG | https://www.ugr.es/~minpet/pages/docencia/opticamineral/paginas/bdciclop.JPG | https://www.ugr.es/~minpet/pages/docencia/opticamineral/paginas/bdinop.JPG | https://www.ugr.es/~minpet/pages/docencia/opticamineral/paginas/bdfilop.JPG | https://www.ugr.es/~minpet/pages/docencia/opticamineral/paginas/bdtectop.JPG | https://www.ugr.es/~minpet/pages/docencia/opticamineral/paginas/bdol.gif | https://www.ugr.es/~minpet/pages/docencia/opticamineral/paginas/inicio.JPG | https://www.ugr.es/~minpet/pages/docencia/opticamineral/paginas/propiedades.JPG | https://www.ugr.es/~minpet/pages/docencia/opticamineral/paginas/tutorial.JPG | https://www.ugr.es/~minpet/pages/docencia/opticamineral/paginas/identifica.JPG | https://www.ugr.es/~minpet/pages/docencia/opticamineral/paginas/nuevo-4R1C1.JPG | https://www.ugr.es/~minpet/pages/docencia/opticamineral/paginas/bdaug.JPG | https://www.ugr.es/~minpet/pages/docencia/opticamineral/paginas/bdimagcom.JPG | https://www.ugr.es/~minpet/pages/docencia/opticamineral/paginas/bdimanal.JPG | https://www.ugr.es/~minpet/pages/docencia/opticamineral/paginas/bdcampfu.JPG | https://www.ugr.es/~minpet/pages/docencia/opticamineral/paginas/bdanalfub.JPG | https://www.ugr.es/~minpet/pages/docencia/opticamineral/paginas/bdanden.JPG | https://www.ugr.es/~minpet/pages/docencia/opticamineral/paginas/bdesc.JPG | https://www.ugr.es/~minpet/pages/docencia/opticamineral/paginas/bdamp.JPG | https://www.ugr.es/~minpet/pages/docencia/opticamineral/paginas/bdimmas.JPG | https://www.ugr.es/~minpet/pages/docencia/opticamineral/paginas/bdcampden.JPG | https://www.ugr.es/~minpet/pages/docencia/opticamineral/paginas/bdtit.JPG | https://www.ugr.es/~minpet/pages/docencia/opticamineral/paginas/bdandenb.JPG | https://www.ugr.es/~minpet/pages/docencia/opticamineral/paginas/bdanalfu.JPG | https://www.ugr.es/~minpet/pages/docencia/opticamineral/paginas/bdaugx.JPG | https://www.ugr.es/~minpet/pages/docencia/opticamineral/paginas/bdsinesc.JPG | https://www.ugr.es/~minpet/pages/docencia/opticamineral/paginas/escol1.JPG | https://www.ugr.es/~minpet/pages/docencia/opticamineral/paginas/bdol2.JPG | https://www.ugr.es/~minpet/pages/docencia/opticamineral/paginas/bdol2x.JPG | https://www.ugr.es/~minpet/pages/docencia/opticamineral/paginas/escol1.JPG | https://www.ugr.es/~minpet/pages/docencia/opticamineral/paginas/bdanalfub.JPG | https://www.ugr.es/~minpet/pages/docencia/opticamineral/paginas/bdanalfu.JPG | https://www.ugr.es/~minpet/pages/docencia/opticamineral/paginas/bdanden.JPG | https://www.ugr.es/~minpet/pages/docencia/opticamineral/paginas/bdandenb.JPG | https://www.ugr.es/~minpet/pages/docencia/opticamineral/paginas/bdmas3.JPG | https://www.ugr.es/~minpet/pages/docencia/opticamineral/paginas/bdmas2.JPG | https://www.ugr.es/~minpet/pages/docencia/opticamineral/paginas/bdmas1.JPG | https://www.ugr.es/~minpet/pages/docencia/opticamineral/paginas/bdmas0.JPG | https://www.ugr.es/~minpet/pages/docencia/opticamineral/paginas/bdol3.JPG | https://www.ugr.es/~minpet/pages/docencia/opticamineral/paginas/bdol3x.JPG | https://www.ugr.es/~minpet/pages/docencia/opticamineral/paginas/escol1.JPG | https://www.ugr.es/~minpet/pages/docencia/opticamineral/paginas/bdanalfub.JPG | https://www.ugr.es/~minpet/pages/docencia/opticamineral/paginas/bdanalfu.JPG | https://www.ugr.es/~minpet/pages/docencia/opticamineral/paginas/bdanden.JPG | https://www.ugr.es/~minpet/pages/docencia/opticamineral/paginas/bdandenb.JPG | https://www.ugr.es/~minpet/pages/docencia/opticamineral/paginas/bdamp.JPG | https://www.ugr.es/~minpet/pages/docencia/opticamineral/paginas/bdamp.JPG | https://www.ugr.es/~minpet/pages/docencia/opticamineral/paginas/bdamp.JPG | https://www.ugr.es/~minpet/pages/docencia/opticamineral/paginas/bdamp.JPG | https://www.ugr.es/~minpet/pages/docencia/opticamineral/paginas/bdamp.JPG | https://www.ugr.es/~minpet/pages/docencia/opticamineral/paginas/bdrest.JPG | https://www.ugr.es/~minpet/pages/docencia/opticamineral/paginas/bdimagpb.JPG | https://www.ugr.es/~minpet/pages/docencia/opticamineral/paginas/bdimagesta.JPG | https://www.ugr.es/~minpet/pages/docencia/opticamineral/paginas/bdimagotra.JPG | https://www.ugr.es/~minpet/pages/docencia/opticamineral/paginas/bdtitand.JPG | https://www.ugr.es/~minpet/pages/docencia/opticamineral/paginas/bdimagaug.JPG,"Base de datos. Augita. AUGITA (Ca,Mg,Fe) 2 (Si,Al) 2 O 6 Hábito: prismático 
              corto (c), granular, base cuadrada u octogonal Exfoliación: (110) 
              buena 87°; partición (100) y (010) Maclas: común: 
              (100) simple o múltiple, (001) múltiple Color/Pleocroismo: incoloro, 
              verde pálido o gris; rosado o marrón (rica en Ti). 
              Pleocr. débil a moderado, Z o X>Y Relieve: alto 
              + Ng: 1,703-1,774 Nm: 1,672-1,741 Np: 1,671...1,735 Birrefringencia: 0,018-0,033 Color 
              de interferencia: 2 Ángulo 
              de extinción: 35-45 Signo 
              de elongación: Tipo 
              óptico: biáxico Signo 
              Óptico: positivo 2V: 25-61 Otros 
              datos: Zonación 
              común. Alteración: clorita, anfíbol, (epidota, 
              calcita). Augita Ti: dispersión fuerte, zonación reloj 
              de arena. (Mg,Fe)2SiO4 (Mg,Fe)2SiO4 Andalucita Augita Biotita Cianita Clorita Cloritoide Cordierita Cuarzo Diopsido Epidota Estaurolita Glaucofana Granate Hauyna Hornblenda Leucita Microclina Nefelina Olivino Ortoanfíbol Ortopiroxeno Ortoclasa Oxihornblenda Plagioclasa Rutilo Serpentina Sillimanita Talco Titanita Turmalina Zircón ............................................ Diopsido Roca plutónica Olivino xenomorfo Roca plutónica Olivino idiomorfo Roca volcánica Apatito Calcita Dolomita Espinela Rutilo Yeso ........................................... Seleccione 
    un mineral de la lista que se muestra a continuación Seleccione un inosilicato --------------------------- Piroxenos --------------------------- Augita Diopsido Ortopiroxeno --------------------------- Anfíboles --------------------------- Glaucofana Hornblenda Ortoanfibol Oxihornblenda Seleccione 
    un mineral de la lista o elija un grupo de la izquierda"
Andalucita,https://www.ugr.es/~minpet/pages/docencia/opticamineral/paginas/andal.htm,https://www.ugr.es/~minpet/pages/docencia/opticamineral/paginas/bdsil.JPG | https://www.ugr.es/~minpet/pages/docencia/opticamineral/paginas/bdnesopb.JPG | https://www.ugr.es/~minpet/pages/docencia/opticamineral/paginas/bdcuadp.JPG | https://www.ugr.es/~minpet/pages/docencia/opticamineral/paginas/bdsorop.JPG | https://www.ugr.es/~minpet/pages/docencia/opticamineral/paginas/bdciclop.JPG | https://www.ugr.es/~minpet/pages/docencia/opticamineral/paginas/bdinop.JPG | https://www.ugr.es/~minpet/pages/docencia/opticamineral/paginas/bdfilop.JPG | https://www.ugr.es/~minpet/pages/docencia/opticamineral/paginas/bdtectop.JPG | https://www.ugr.es/~minpet/pages/docencia/opticamineral/paginas/bdol.gif | https://www.ugr.es/~minpet/pages/docencia/opticamineral/paginas/inicio.JPG | https://www.ugr.es/~minpet/pages/docencia/opticamineral/paginas/propiedades.JPG | https://www.ugr.es/~minpet/pages/docencia/opticamineral/paginas/tutorial.JPG | https://www.ugr.es/~minpet/pages/docencia/opticamineral/paginas/identifica.JPG | https://www.ugr.es/~minpet/pages/docencia/opticamineral/paginas/nuevo-4R1C1.JPG | https://www.ugr.es/~minpet/pages/docencia/opticamineral/paginas/bdand1.JPG | https://www.ugr.es/~minpet/pages/docencia/opticamineral/paginas/bdimagcom.JPG | https://www.ugr.es/~minpet/pages/docencia/opticamineral/paginas/bdimanal.JPG | https://www.ugr.es/~minpet/pages/docencia/opticamineral/paginas/bdcampfu.JPG | https://www.ugr.es/~minpet/pages/docencia/opticamineral/paginas/bdanalfub.JPG | https://www.ugr.es/~minpet/pages/docencia/opticamineral/paginas/bdanden.JPG | https://www.ugr.es/~minpet/pages/docencia/opticamineral/paginas/bdesc.JPG | https://www.ugr.es/~minpet/pages/docencia/opticamineral/paginas/bdamp.JPG | https://www.ugr.es/~minpet/pages/docencia/opticamineral/paginas/bdimmas.JPG | https://www.ugr.es/~minpet/pages/docencia/opticamineral/paginas/bdcampden.JPG | https://www.ugr.es/~minpet/pages/docencia/opticamineral/paginas/bdtit.JPG | https://www.ugr.es/~minpet/pages/docencia/opticamineral/paginas/bdandenb.JPG | https://www.ugr.es/~minpet/pages/docencia/opticamineral/paginas/bdanalfu.JPG | https://www.ugr.es/~minpet/pages/docencia/opticamineral/paginas/bdand1x.JPG | https://www.ugr.es/~minpet/pages/docencia/opticamineral/paginas/bdsinesc.JPG | https://www.ugr.es/~minpet/pages/docencia/opticamineral/paginas/escol1.JPG | https://www.ugr.es/~minpet/pages/docencia/opticamineral/paginas/bdol2.JPG | https://www.ugr.es/~minpet/pages/docencia/opticamineral/paginas/bdol2x.JPG | https://www.ugr.es/~minpet/pages/docencia/opticamineral/paginas/escol1.JPG | https://www.ugr.es/~minpet/pages/docencia/opticamineral/paginas/bdanalfub.JPG | https://www.ugr.es/~minpet/pages/docencia/opticamineral/paginas/bdanalfu.JPG | https://www.ugr.es/~minpet/pages/docencia/opticamineral/paginas/bdanden.JPG | https://www.ugr.es/~minpet/pages/docencia/opticamineral/paginas/bdandenb.JPG | https://www.ugr.es/~minpet/pages/docencia/opticamineral/paginas/bdmas3.JPG | https://www.ugr.es/~minpet/pages/docencia/opticamineral/paginas/bdmas2.JPG | https://www.ugr.es/~minpet/pages/docencia/opticamineral/paginas/bdmas1.JPG | https://www.ugr.es/~minpet/pages/docencia/opticamineral/paginas/bdmas0.JPG | https://www.ugr.es/~minpet/pages/docencia/opticamineral/paginas/bdol3.JPG | https://www.ugr.es/~minpet/pages/docencia/opticamineral/paginas/bdol3x.JPG | https://www.ugr.es/~minpet/pages/docencia/opticamineral/paginas/escol1.JPG | https://www.ugr.es/~minpet/pages/docencia/opticamineral/paginas/bdanalfub.JPG | https://www.ugr.es/~minpet/pages/docencia/opticamineral/paginas/bdanalfu.JPG | https://www.ugr.es/~minpet/pages/docencia/opticamineral/paginas/bdanden.JPG | https://www.ugr.es/~minpet/pages/docencia/opticamineral/paginas/bdandenb.JPG | https://www.ugr.es/~minpet/pages/docencia/opticamineral/paginas/bdamp.JPG | https://www.ugr.es/~minpet/pages/docencia/opticamineral/paginas/bdamp.JPG | https://www.ugr.es/~minpet/pages/docencia/opticamineral/paginas/bdamp.JPG | https://www.ugr.es/~minpet/pages/docencia/opticamineral/paginas/bdamp.JPG | https://www.ugr.es/~minpet/pages/docencia/opticamineral/paginas/bdamp.JPG | https://www.ugr.es/~minpet/pages/docencia/opticamineral/paginas/bdrest.JPG | https://www.ugr.es/~minpet/pages/docencia/opticamineral/paginas/bdimagpb.JPG | https://www.ugr.es/~minpet/pages/docencia/opticamineral/paginas/bdimagesta.JPG | https://www.ugr.es/~minpet/pages/docencia/opticamineral/paginas/bdimagotra.JPG | https://www.ugr.es/~minpet/pages/docencia/opticamineral/paginas/bdtitand.JPG | https://www.ugr.es/~minpet/pages/docencia/opticamineral/paginas/bdimagand.JPG,"Base de datos. Andalucita. ANDALUCITA Al 2 SiO 5 Hábito: prismático, 
              granular, anhédrico; inclusiones común Exfoliación: (110) 
              buena 89°, (100) pobre Maclas: rara 
              (101) Color/Pleocroismo: incoloro, 
              rosado (Fe) o verde pálido (Mn) Relieve: medio 
              + Ng: 1,644-1,650 Nm: 1,639-1,644 Np: 1,633-1,642 Birrefringencia: 0,009-0,012 Color 
              de interferencia: 1 Ángulo 
              de extinción: 0 Signo 
              de elongación: negativo Tipo 
              óptico: biáxico Signo 
              Óptico: negativo 
              (+ Mn) 2V: 73-86 Otros 
              datos: Inclusiones 
              grafito en cruz (quiastolita). Alteración: 
              sericita; inversión a distena o sillimanita. (Mg,Fe)2SiO4 (Mg,Fe)2SiO4 Andalucita 
        rosada en el núcleo Roca metamórfica Olivino xenomorfo Roca plutónica Olivino idiomorfo Roca volcánica Apatito Calcita Dolomita Espinela Rutilo Yeso ........................................... Seleccione 
    un mineral de la lista que se muestra a continuación Seleccione un nesosilicato Olivino Granate Andalucita Sillimanita Distena Cloritoide Estaurolita Titanita Zircón Seleccione 
    un mineral de la lista o elija un grupo de la izquierda ............................................ Andalucita Augita Biotita Cianita Clorita Cloritoide Cordierita Cuarzo Diopsido Epidota Estaurolita Glaucofana Granate Hauyna Hornblenda Leucita Microclina Nefelina Olivino Ortoanfíbol Ortopiroxeno Ortoclasa Oxihornblenda Plagioclasa Rutilo Serpentina Sillimanita Talco Titanita Turmalina Zircón"
Biotita,https://www.ugr.es/~minpet/pages/docencia/opticamineral/paginas/biot.htm,https://www.ugr.es/~minpet/pages/docencia/opticamineral/paginas/bdsil.JPG | https://www.ugr.es/~minpet/pages/docencia/opticamineral/paginas/bdnesop.JPG | https://www.ugr.es/~minpet/pages/docencia/opticamineral/paginas/bdcuadp.JPG | https://www.ugr.es/~minpet/pages/docencia/opticamineral/paginas/bdsorop.JPG | https://www.ugr.es/~minpet/pages/docencia/opticamineral/paginas/bdciclop.JPG | https://www.ugr.es/~minpet/pages/docencia/opticamineral/paginas/bdinop.JPG | https://www.ugr.es/~minpet/pages/docencia/opticamineral/paginas/bdfilopb.JPG | https://www.ugr.es/~minpet/pages/docencia/opticamineral/paginas/bdtectop.JPG | https://www.ugr.es/~minpet/pages/docencia/opticamineral/paginas/bdol.gif | https://www.ugr.es/~minpet/pages/docencia/opticamineral/paginas/inicio.JPG | https://www.ugr.es/~minpet/pages/docencia/opticamineral/paginas/propiedades.JPG | https://www.ugr.es/~minpet/pages/docencia/opticamineral/paginas/tutorial.JPG | https://www.ugr.es/~minpet/pages/docencia/opticamineral/paginas/identifica.JPG | https://www.ugr.es/~minpet/pages/docencia/opticamineral/paginas/nuevo-4R1C1.JPG | https://www.ugr.es/~minpet/pages/docencia/opticamineral/paginas/bdbiot1.JPG | https://www.ugr.es/~minpet/pages/docencia/opticamineral/paginas/bdimagcom.JPG | https://www.ugr.es/~minpet/pages/docencia/opticamineral/paginas/bdimanal.JPG | https://www.ugr.es/~minpet/pages/docencia/opticamineral/paginas/bdcampfu.JPG | https://www.ugr.es/~minpet/pages/docencia/opticamineral/paginas/bdanalfub.JPG | https://www.ugr.es/~minpet/pages/docencia/opticamineral/paginas/bdanden.JPG | https://www.ugr.es/~minpet/pages/docencia/opticamineral/paginas/bdesc.JPG | https://www.ugr.es/~minpet/pages/docencia/opticamineral/paginas/bdamp.JPG | https://www.ugr.es/~minpet/pages/docencia/opticamineral/paginas/bdimmas.JPG | https://www.ugr.es/~minpet/pages/docencia/opticamineral/paginas/bdcampden.JPG | https://www.ugr.es/~minpet/pages/docencia/opticamineral/paginas/bdtit.JPG | https://www.ugr.es/~minpet/pages/docencia/opticamineral/paginas/bdandenb.JPG | https://www.ugr.es/~minpet/pages/docencia/opticamineral/paginas/bdanalfu.JPG | https://www.ugr.es/~minpet/pages/docencia/opticamineral/paginas/bdbiot1x.JPG | https://www.ugr.es/~minpet/pages/docencia/opticamineral/paginas/bdsinesc.JPG | https://www.ugr.es/~minpet/pages/docencia/opticamineral/paginas/escsil2.JPG | https://www.ugr.es/~minpet/pages/docencia/opticamineral/paginas/bdgran3.JPG | https://www.ugr.es/~minpet/pages/docencia/opticamineral/paginas/bdgran3x.JPG | https://www.ugr.es/~minpet/pages/docencia/opticamineral/paginas/escol1.JPG | https://www.ugr.es/~minpet/pages/docencia/opticamineral/paginas/bdanalfub.JPG | https://www.ugr.es/~minpet/pages/docencia/opticamineral/paginas/bdanalfu.JPG | https://www.ugr.es/~minpet/pages/docencia/opticamineral/paginas/bdanden.JPG | https://www.ugr.es/~minpet/pages/docencia/opticamineral/paginas/bdandenb.JPG | https://www.ugr.es/~minpet/pages/docencia/opticamineral/paginas/bdmasil3.JPG | https://www.ugr.es/~minpet/pages/docencia/opticamineral/paginas/bdmasbt2.jpg | https://www.ugr.es/~minpet/pages/docencia/opticamineral/paginas/bdmasbt1.JPG | https://www.ugr.es/~minpet/pages/docencia/opticamineral/paginas/bdmas0.JPG | https://www.ugr.es/~minpet/pages/docencia/opticamineral/paginas/bdbiot2.JPG | https://www.ugr.es/~minpet/pages/docencia/opticamineral/paginas/bdbiot2x.JPG | https://www.ugr.es/~minpet/pages/docencia/opticamineral/paginas/escsil2.JPG | https://www.ugr.es/~minpet/pages/docencia/opticamineral/paginas/bdanalfub.JPG | https://www.ugr.es/~minpet/pages/docencia/opticamineral/paginas/bdanalfu.JPG | https://www.ugr.es/~minpet/pages/docencia/opticamineral/paginas/bdanden.JPG | https://www.ugr.es/~minpet/pages/docencia/opticamineral/paginas/bdandenb.JPG | https://www.ugr.es/~minpet/pages/docencia/opticamineral/paginas/bdamp.JPG | https://www.ugr.es/~minpet/pages/docencia/opticamineral/paginas/bdamp.JPG | https://www.ugr.es/~minpet/pages/docencia/opticamineral/paginas/bdamp.JPG | https://www.ugr.es/~minpet/pages/docencia/opticamineral/paginas/bdamp.JPG | https://www.ugr.es/~minpet/pages/docencia/opticamineral/paginas/bdamp.JPG | https://www.ugr.es/~minpet/pages/docencia/opticamineral/paginas/bdrest.JPG | https://www.ugr.es/~minpet/pages/docencia/opticamineral/paginas/bdimagpb.JPG | https://www.ugr.es/~minpet/pages/docencia/opticamineral/paginas/bdimagesta.JPG | https://www.ugr.es/~minpet/pages/docencia/opticamineral/paginas/bdimagotra.JPG | https://www.ugr.es/~minpet/pages/docencia/opticamineral/paginas/bdesc.JPG | https://www.ugr.es/~minpet/pages/docencia/opticamineral/paginas/bdsinesc.JPG | https://www.ugr.es/~minpet/pages/docencia/opticamineral/paginas/bdtitand.JPG | https://www.ugr.es/~minpet/pages/docencia/opticamineral/paginas/bdimagabio.JPG,"Base de datos. Biotita. (Mg,Fe)2SiO4 (Mg,Fe)2SiO4 Seleccione un filosilicato Biotita Clorita Moscovita Serpentina Talco Biotita Roca metamórfica Granate 
        rosado Roca metamórfica Biotita Roca ígnea Apatito Calcita Dolomita Espinela Rutilo Yeso ........................................... Seleccione 
    un mineral de la lista que se muestra a continuación BIOTITA K(Fe,Mg) 3 (Si 3 Al)O 10 (OH,F) 2 Hábito: laminar 
              y tabular (001), ps.hexagonal, prismático (hk0) Exfoliación: (001) 
              perfecta Maclas: (001), 
              raramente visible Color/Pleocroismo: marrón, 
              verde, rojo. Pleocrismo fuerte: Z=Y(marrón,verde,rojizo) 
              >X(amarillo,verde,marrón) Relieve: medio 
              + Ng: 1,605-1,696 Nm: 1,605-1,696 Np: 1,565-1,625 Birrefringencia: 0,040-0,080 Color 
              de interferencia: 3, 
              4 Ángulo 
              de extinción: 0-9 Signo 
              de elongación: positivo Tipo 
              óptico: biáxico, 
              ps.uniax. Signo 
              Óptico: negativo 2V: 0-25 Otros 
                    datos: Extinción 
                    moteada y subrecta. Halos negros en torno a zircón. 
                    2V generalm. <10. Ti confiere tonos rojizos. Alteración: vermiculita, clorita, moscovita, óxidos, 
                    etc. Seleccione 
    un mineral de la lista o elija un grupo de la izquierda ............................................ Andalucita Augita Biotita Cianita Clorita Cloritoide Cordierita Cuarzo Diopsido Epidota Estaurolita Glaucofana Granate Hauyna Hornblenda Leucita Microclina Nefelina Olivino Ortoanfíbol Ortopiroxeno Ortoclasa Oxihornblenda Plagioclasa Rutilo Serpentina Sillimanita Talco Titanita Turmalina Zircón"
Cianita,https://www.ugr.es/~minpet/pages/docencia/opticamineral/paginas/cian.htm,https://www.ugr.es/~minpet/pages/docencia/opticamineral/paginas/bdsil.JPG | https://www.ugr.es/~minpet/pages/docencia/opticamineral/paginas/bdnesopb.JPG | https://www.ugr.es/~minpet/pages/docencia/opticamineral/paginas/bdcuadp.JPG | https://www.ugr.es/~minpet/pages/docencia/opticamineral/paginas/bdsorop.JPG | https://www.ugr.es/~minpet/pages/docencia/opticamineral/paginas/bdciclop.JPG | https://www.ugr.es/~minpet/pages/docencia/opticamineral/paginas/bdinop.JPG | https://www.ugr.es/~minpet/pages/docencia/opticamineral/paginas/bdfilop.JPG | https://www.ugr.es/~minpet/pages/docencia/opticamineral/paginas/bdtectop.JPG | https://www.ugr.es/~minpet/pages/docencia/opticamineral/paginas/bdol.gif | https://www.ugr.es/~minpet/pages/docencia/opticamineral/paginas/inicio.JPG | https://www.ugr.es/~minpet/pages/docencia/opticamineral/paginas/propiedades.JPG | https://www.ugr.es/~minpet/pages/docencia/opticamineral/paginas/tutorial.JPG | https://www.ugr.es/~minpet/pages/docencia/opticamineral/paginas/identifica.JPG | https://www.ugr.es/~minpet/pages/docencia/opticamineral/paginas/nuevo-4R1C1.JPG | https://www.ugr.es/~minpet/pages/docencia/opticamineral/paginas/bdand1.JPG | https://www.ugr.es/~minpet/pages/docencia/opticamineral/paginas/bdimagcom.JPG | https://www.ugr.es/~minpet/pages/docencia/opticamineral/paginas/bdimanal.JPG | https://www.ugr.es/~minpet/pages/docencia/opticamineral/paginas/bdcampfu.JPG | https://www.ugr.es/~minpet/pages/docencia/opticamineral/paginas/bdanalfub.JPG | https://www.ugr.es/~minpet/pages/docencia/opticamineral/paginas/bdanden.JPG | https://www.ugr.es/~minpet/pages/docencia/opticamineral/paginas/bdesc.JPG | https://www.ugr.es/~minpet/pages/docencia/opticamineral/paginas/bdamp.JPG | https://www.ugr.es/~minpet/pages/docencia/opticamineral/paginas/bdimmas.JPG | https://www.ugr.es/~minpet/pages/docencia/opticamineral/paginas/bdcampden.JPG | https://www.ugr.es/~minpet/pages/docencia/opticamineral/paginas/bdtit.JPG | https://www.ugr.es/~minpet/pages/docencia/opticamineral/paginas/bdandenb.JPG | https://www.ugr.es/~minpet/pages/docencia/opticamineral/paginas/bdanalfu.JPG | https://www.ugr.es/~minpet/pages/docencia/opticamineral/paginas/bdand1x.JPG | https://www.ugr.es/~minpet/pages/docencia/opticamineral/paginas/bdsinesc.JPG | https://www.ugr.es/~minpet/pages/docencia/opticamineral/paginas/escol1.JPG | https://www.ugr.es/~minpet/pages/docencia/opticamineral/paginas/bdol2.JPG | https://www.ugr.es/~minpet/pages/docencia/opticamineral/paginas/bdol2x.JPG | https://www.ugr.es/~minpet/pages/docencia/opticamineral/paginas/escol1.JPG | https://www.ugr.es/~minpet/pages/docencia/opticamineral/paginas/bdanalfub.JPG | https://www.ugr.es/~minpet/pages/docencia/opticamineral/paginas/bdanalfu.JPG | https://www.ugr.es/~minpet/pages/docencia/opticamineral/paginas/bdanden.JPG | https://www.ugr.es/~minpet/pages/docencia/opticamineral/paginas/bdandenb.JPG | https://www.ugr.es/~minpet/pages/docencia/opticamineral/paginas/bdmas3.JPG | https://www.ugr.es/~minpet/pages/docencia/opticamineral/paginas/bdmas2.JPG | https://www.ugr.es/~minpet/pages/docencia/opticamineral/paginas/bdmas1.JPG | https://www.ugr.es/~minpet/pages/docencia/opticamineral/paginas/bdmas0.JPG | https://www.ugr.es/~minpet/pages/docencia/opticamineral/paginas/bdol3.JPG | https://www.ugr.es/~minpet/pages/docencia/opticamineral/paginas/bdol3x.JPG | https://www.ugr.es/~minpet/pages/docencia/opticamineral/paginas/escol1.JPG | https://www.ugr.es/~minpet/pages/docencia/opticamineral/paginas/bdanalfub.JPG | https://www.ugr.es/~minpet/pages/docencia/opticamineral/paginas/bdanalfu.JPG | https://www.ugr.es/~minpet/pages/docencia/opticamineral/paginas/bdanden.JPG | https://www.ugr.es/~minpet/pages/docencia/opticamineral/paginas/bdandenb.JPG | https://www.ugr.es/~minpet/pages/docencia/opticamineral/paginas/bdamp.JPG | https://www.ugr.es/~minpet/pages/docencia/opticamineral/paginas/bdamp.JPG | https://www.ugr.es/~minpet/pages/docencia/opticamineral/paginas/bdamp.JPG | https://www.ugr.es/~minpet/pages/docencia/opticamineral/paginas/bdamp.JPG | https://www.ugr.es/~minpet/pages/docencia/opticamineral/paginas/bdamp.JPG | https://www.ugr.es/~minpet/pages/docencia/opticamineral/paginas/bdrest.JPG | https://www.ugr.es/~minpet/pages/docencia/opticamineral/paginas/bdimagpb.JPG | https://www.ugr.es/~minpet/pages/docencia/opticamineral/paginas/bdimagesta.JPG | https://www.ugr.es/~minpet/pages/docencia/opticamineral/paginas/bdimagotra.JPG | https://www.ugr.es/~minpet/pages/docencia/opticamineral/paginas/bdtitand.JPG | https://www.ugr.es/~minpet/pages/docencia/opticamineral/paginas/bdimagand.JPG,"Base de datos. Cianita. CIANITA 
        (Distena) Al 2 SiO 5 Hábito: prismático 
              o columnar (c), tabular Exfoliación: (100) 
              perfecta, (010) buena; (001) partición basal Maclas: común: 
              (100) simple, multiple; (001) múltiple, menos común Color/Pleocroismo: incoloro 
              (raro azul pálido) Relieve: alto 
              + Ng: 1,724-1,734 Nm: 1,719-1,724 Np: 1,710-1,718 Birrefringencia: 0,012-0,016 Color 
              de interferencia: 1 Ángulo 
              de extinción: 0-32 Signo 
              de elongación: positivo Tipo 
              óptico: biáxico Signo 
              Óptico: negativo 2V: 78-83 Otros 
              datos: Secc. 
              basales con extinción casi paralela Alteración: 
              sericita, pirofilita, margarita. Invierte a andalucita o sillimanita. Seleccione 
      un silicato de esta lista o elija 
      uno de los grupos que aparecen en el margen izquierdo (Mg,Fe)2SiO4 (Mg,Fe)2SiO4 Andalucita Biotita Cianita Clorita Cloritoide Cordierita Cuarzo Diopsido Epidota Estaurolita Glauconita Granate Hauyna Hornblenda Leucita Microclina Nefelina Olivino Ortoanfíbol Ortopiroxeno Ortoclasa Oxihornblenda Plagioclasa Rutilo Serpentina Sillimanita Talco Titanita Turmalina Zircón ............................................ Andalucita 
        rosada en el núcleo Roca metamórfica Olivino xenomorfo Roca plutónica Olivino idiomorfo Roca volcánica Apatito Calcita Dolomita Espinela Rutilo Yeso ........................................... Seleccione 
    un mineral de la lista que se muestra a continuación Seleccione un nesosilicato Olivino Granate Andalucita Sillimanita Distena Cloritoide Estaurolita Titanita Zircón"
